isloantobuy,teamidloanedfrom,playerid,loandateend
0,1806,271876,161332
0,110832,271916,161332
0,110406,271919,161516
0,1746,271921,161332
0,1746,271922,161332
0,240,271926,161332
0,1877,271933,161516
0,144,271940,161332
0,9,271976,161332
0,175,271984,161332
0,116034,272010,161332
0,116328,272117,161332
0,116328,272121,161332
0,116010,272207,161332
0,379,272407,161332
0,347,272450,161332
0,1792,272456,161332
0,467,272458,161332
0,115995,272482,161332
0,10029,272497,161697
0,379,272568,161332
0,171,272601,161332
0,44,272602,161332
0,485,272660,161332
0,89,272673,161332
0,1877,272721,161516
0,116365,272726,161332
0,110093,272753,161516
0,1795,272770,161332
0,5,272777,161332
0,449,272788,161332
0,112139,272828,161332
0,5,272829,161332
0,605,272830,161332
0,34,272832,161516
0,110468,272872,161332
0,4,272886,161332
0,57,272908,161332
0,320,272930,161516
0,319,272952,161150
0,245,272982,161332
0,116009,273010,161332
0,5,273018,161332
0,101084,273081,161516
0,116034,273270,161516
0,55,273458,161332
0,1799,273464,161332
0,110839,273581,161332
0,1796,273619,161332
0,1808,273621,161332
0,1799,273692,161332
0,110953,273700,161516
0,109,273729,161332
1,272,273825,161332
0,1876,273866,161516
0,241,273875,161332
0,106,273898,161332
0,55,273918,161332
0,54,273928,161332
0,54,273936,161332
0,73,273973,161332
0,1797,273979,161332
0,1815,274068,161332
0,189,274089,161332
0,21,274093,161332
0,110396,274144,161516
0,1877,274145,161516
0,100888,274358,161332
0,95,274359,161332
0,1,274389,161332
0,1806,274474,161332
0,72,274550,161332
0,111022,274570,161516
0,64,274692,161332
0,1896,274700,161332
0,271,274710,161516
0,116034,274754,161332
0,116300,274780,161332
0,1871,274865,161332
0,47,274947,161332
0,1861,274977,161332
0,109,275006,161332
0,231,275051,161332
0,169,275094,161332
0,45,275162,161332
0,73,275270,161332
0,111092,275281,161332
0,21,275297,161332
0,247,275412,161332
0,116010,275457,161332
0,467,275505,161332
0,66,275507,161332
0,112387,275568,161332
0,2,275599,161332
0,115201,275704,161332
0,114326,276065,161332
0,1792,276117,161332
0,28,276183,161332
0,69,276234,161332
0,219,276235,161332
0,36,276304,161332
0,171,276310,161697
0,607,276343,161332
0,710,276434,161363
0,1792,276436,161332
0,1842,276443,161332
0,110556,276485,161332
0,191,276490,161332
0,240,276493,161332
0,10,276528,161516
0,111817,276633,161332
0,112139,276673,161332
0,900,276675,161332
0,73,276682,161332
0,110374,276688,161332
0,116365,276706,161697
0,110075,276744,161332
0,66,276747,161332
0,1843,276754,161332
0,110075,276762,161332
0,1799,276806,161332
0,347,276899,161332
0,237,276901,161332
0,1800,276931,161332
0,1919,276942,161332
0,1806,276944,161332
0,1896,276996,161332
0,1792,277007,161332
0,47,277013,161332
0,114385,277019,161332
0,1799,277052,161302
0,481,277069,161332
0,246,277070,161332
0,674,277180,161332
0,112096,277233,161697
0,243,277244,161332
0,74,277255,161332
0,681,277293,161332
0,254,277320,161332
0,44,277327,161332
0,21,277373,161332
0,310,277377,161332
0,232,277464,161332
0,271,277473,161332
0,112387,277475,161332
0,1932,277516,161332
0,112670,277517,161516
0,1744,277557,161332
0,116036,277577,161332
0,240,277581,161332
0,45,277597,161332
0,110374,277599,161332
0,748,277603,161332
0,1876,277621,161516
0,21,277668,161332
0,101088,277687,161516
0,115841,277692,161332
0,111974,277693,161332
0,206,277695,161332
0,115845,277769,161332
0,78,277835,161332
0,110374,277870,161332
0,101085,277891,161516
0,1877,277906,161516
0,73,277912,161332
0,920,277917,161332
0,237,277923,161332
0,111974,277934,161332
0,10,277961,161332
0,54,277968,161332
1,418,277991,161363
0,45,278014,161332
0,9,278030,161332
0,95,278047,161332
0,1961,278073,161332
0,110374,278096,161332
0,19,278101,161332
0,19,278102,161332
0,112139,278127,161332
0,111657,278148,161332
0,1799,278254,161332
0,69,278260,161332
0,110374,278305,161332
0,3,278314,161332
0,45,278349,161332
0,453,278392,161332
0,111715,278471,161516
0,69,278565,161332
0,97,278704,161332
0,217,278797,161332
0,74,278903,161332
0,1876,279166,161516
0,681,279630,161332
0,110093,279776,161516
0,347,279815,161332
0,101088,279834,161516
