offset6x,offset5y,offset10x,offset2x,defenders,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,attackers,offset9x,midfielders,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,formationname,playerinstruction10_1,playerinstruction3_1,playerinstruction1_1,position10,playerinstruction9_2,playerinstruction9_1,playerinstruction4_2,position6,playerinstruction1_2,playerinstruction5_2,offensiverating,position8,playerinstruction7_1,playerinstruction0_2,playerinstruction8_1,playerinstruction5_1,position5,formationaudioid,playerinstruction6_1,playerinstruction6_2,playerinstruction10_2,playerinstruction3_2,teamid,position2,playerinstruction4_1,formationid,playerinstruction8_2,playerinstruction0_1,relativeformationid,position4,playerinstruction2_2,position3,formationfullnameid,playerinstruction7_2,position0,position9,position7,position1,playerinstruction2_1
0.6499999761581421,0.3375000059604645,0.10000000149011612,0.6639999747276306,4.0,0.14949999749660492,0.512499988079071,0.3499999940395355,0.3330000042915344,0.8999999761581421,0.7749999761581421,0.14730000495910645,0.07500000298023224,0.512499988079071,0.5,0.7749999761581421,3.0,0.49950000643730164,3.0,0.5,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,1345536,16,5,27,8,33587208,8,13,8,72,3,23,10496,0,2263040,134218048,10,6,134220032,72,8,8,229,4,260,131,8,0,9,7,8,6,7,72,0,25,15,3,16
0.3499999940395355,0.3375000059604645,0.49950000643730164,0.6730999946594238,5.0,0.1559000015258789,0.3375000059604645,0.9348000288009644,0.34200000762939453,0.07109999656677246,0.875,0.15369999408721924,0.07500000298023224,0.6435999870300293,0.5,0.6499999761581421,1.0,0.5,4.0,0.6499999761581421,0.017500000074505806,0.925000011920929,0.20000000298023224,0.6625000238418579,0.20000000298023224,4-2-3-1,33587208,16,5,25,8,134252544,8,11,8,72,2,16,2655232,512,1344512,134218048,9,14,134218048,72,8,8,230,4,5,132,8,0,4,7,8,6,3,8,0,18,12,3,16
0.3400000035762787,0.375,0.5055999755859375,0.6488999724388123,5.0,0.17499999701976776,0.375,0.8999999761581421,0.36250001192092896,0.10000000149011612,0.89410001039505,0.17499999701976776,0.10000000149011612,0.6215000152587891,0.5,0.5939000248908997,1.0,0.48179998993873596,4.0,0.6470000147819519,0.017500000074505806,0.8999999761581421,0.21060000360012054,0.6348000168800354,0.21490000188350677,4-2-3-1,67403776,16,5,25,8,134252544,8,11,8,72,2,16,2263040,512,2394112,134218112,9,14,134218048,72,8,8,231,4,260,133,8,0,4,7,8,6,3,8,0,18,12,3,16
0.6499999761581421,0.6484000086784363,0.38999998569488525,0.5,3.5,0.15000000596046448,0.512499988079071,0.3499999940395355,0.2874999940395355,0.10000000149011612,0.875,0.17499999701976776,0.5,0.512499988079071,0.5,0.6499999761581421,2.0,0.6100000143051147,4.5,0.8999999761581421,0.017500000074505806,0.7124999761581421,0.3375000059604645,0.8500000238418579,0.17499999701976776,3-1-4-2,294920,16,16,26,8,294920,72,13,8,8,3,16,134220032,5120,2394112,2263040,12,1,134220032,72,8,8,232,5,134218048,134,8,0,22,10,8,6,-1,72,0,24,15,4,16
0.6509000062942505,0.6287000179290771,0.49000000953674316,0.6640999913215637,4.0,0.155799999833107,0.4749999940395355,0.3569999933242798,0.36250001192092896,0.10000000149011612,0.8999999761581421,0.1559000015258789,0.10000000149011612,0.4814000129699707,0.5,0.5543000102043152,1.5,0.4787999987602234,4.5,0.8999999761581421,0.017500000074505806,0.8999999761581421,0.22499999403953552,0.7250000238418579,0.2176000028848648,4-4-1-1,294920,16,5,25,8,16809992,8,13,8,8,2,16,134222080,0,4360192,2426880,12,13,134221840,72,8,8,234,4,5,135,8,0,19,7,8,6,8,72,0,21,15,3,16
0.6499999761581421,0.5924999713897705,0.38999998569488525,0.6448000073432922,4.0,0.149399995803833,0.512499988079071,0.3499999940395355,0.3479999899864197,0.10000000149011612,0.875,0.14169999957084656,0.10000000149011612,0.512499988079071,0.5,0.6499999761581421,2.0,0.6000000238418579,4.0,0.8999999761581421,0.017500000074505806,0.8999999761581421,0.22499999403953552,0.875,0.22499999403953552,4-4-2,294920,16,5,26,8,268730368,8,13,8,8,2,16,134222080,0,2263040,2263040,12,10,134219792,72,8,8,236,4,260,136,8,0,16,7,8,6,11,72,0,24,15,3,16
0.6600000262260437,0.32499998807907104,0.09390000253915787,0.7053999900817871,6.0,0.17339999973773956,0.4749999940395355,0.36000001430511475,0.5059999823570251,0.8999999761581421,0.8112000226974487,0.16269999742507935,0.2904999852180481,0.5069000124931335,0.5049999952316284,0.805899977684021,1.0,0.5090000033378601,3.0,0.10000000149011612,0.014999999664723873,0.8999999761581421,0.1712999939918518,0.8920000195503235,0.32499998807907104,5-2-3,4491264,2,260,27,8,268730368,8,13,8,8,1,23,134220032,512,2263040,5,8,3,134220032,72,8,8,237,4,16,137,8,0,30,6,8,5,-1,72,0,25,15,2,16
0.5,0.2750000059604645,0.3799999952316284,0.7124999761581421,5.0,0.17499999701976776,0.3630000054836273,0.6600000262260437,0.5,0.3400000035762787,0.8564000129699707,0.15000000596046448,0.2874999940395355,0.550000011920929,0.5,0.550000011920929,2.0,0.6100000143051147,3.0,0.07500000298023224,0.017500000074505806,0.925000011920929,0.17499999701976776,0.8579999804496765,0.2750000059604645,5-3-2,1343488,16,260,26,8,268730368,8,10,8,8,1,15,134222080,512,10496,5,8,4,134218112,72,8,8,240,4,16,138,72,0,31,6,8,5,24,72,0,24,13,2,16
0.6600000262260437,0.3531999886035919,0.10000000149011612,0.6730999946594238,4.0,0.17499999701976776,0.550000011920929,0.3400000035762787,0.3481000065803528,0.8999999761581421,0.8069000244140625,0.17499999701976776,0.09390000253915787,0.550000011920929,0.5,0.8004999756813049,3.0,0.49000000953674316,3.0,0.5091000199317932,0.017500000074505806,0.9038000106811523,0.22499999403953552,0.8840000033378601,0.22499999403953552,4-3-3,4360192,16,260,27,8,67403776,8,13,8,72,3,23,134220032,4608,2263040,134217808,10,6,134222336,72,8,8,241,4,5,139,8,0,9,7,8,6,7,72,0,25,15,3,16
0.5091000199317932,0.550000011920929,0.3799999952316284,0.6507999897003174,4.0,0.15639999508857727,0.4749999940395355,0.3400000035762787,0.33709999918937683,0.5,0.8999999761581421,0.15860000252723694,0.10000000149011612,0.550000011920929,0.5,0.699999988079071,2.5,0.6100000143051147,3.5,0.6600000262260437,0.017500000074505806,0.8999999761581421,0.22499999403953552,0.8999999761581421,0.22499999403953552,4-3-1-2,83918848,16,260,26,8,16809992,8,14,8,72,2,18,134222080,0,43008,12544,13,9,134222080,72,4,8,243,4,5,140,8,0,6,7,8,6,-1,72,0,24,15,3,16
0.8999999761581421,0.3375000059604645,0.49950000643730164,0.6527000069618225,4.5,0.1606999933719635,0.6499999761581421,0.6600000262260437,0.36250001192092896,0.3400000035762787,0.875,0.16060000658035278,0.10000000149011612,0.550000011920929,0.5,0.550000011920929,1.0,0.10000000149011612,4.5,0.5,0.017500000074505806,0.8999999761581421,0.22499999403953552,0.6499999761581421,0.22499999403953552,4-1-4-1,67403776,16,5,25,8,2263040,8,12,8,72,2,15,134220032,0,12544,134218048,10,15,2656256,8,8,8,244,4,260,141,72,0,2,7,8,6,-1,72,0,16,13,3,16
0.6600000262260437,0.3310999870300293,0.07500000298023224,0.6446999907493591,4.0,0.15000000596046448,0.550000011920929,0.34610000252723694,0.34630000591278076,0.925000011920929,0.824999988079071,0.15369999408721924,0.07500000298023224,0.5112000107765198,0.5,0.824999988079071,3.0,0.4964999854564667,3.0,0.49390000104904175,0.017500000074505806,0.925000011920929,0.20000000298023224,0.8707000017166138,0.20000000298023224,4-3-3,2394112,16,9,27,8,100696064,8,13,8,72,3,23,134220032,0,4491264,134218048,10,6,10256,72,8,8,245,4,5,142,8,0,9,7,8,6,7,72,0,25,15,3,16
0.3400000035762787,0.4749999940395355,0.10000000149011612,0.675000011920929,4.0,0.15000000596046448,0.4984000027179718,0.49390000104904175,0.32499998807907104,0.8999999761581421,0.7857000231742859,0.15000000596046448,0.07500000298023224,0.6625000238418579,0.5,0.7867000102996826,3.0,0.49000000953674316,3.0,0.6539000272750854,0.017500000074505806,0.925000011920929,0.20000000298023224,0.8999999761581421,0.20000000298023224,4-3-3,2377728,16,1,27,8,294920,8,15,40,72,3,23,43008,512,1329152,134219792,13,6,134222080,72,8,8,246,4,9,143,8,0,11,7,8,6,4,8,0,25,18,3,16
0.6600000262260437,0.375,0.10000000149011612,0.637499988079071,4.0,0.15000000596046448,0.550000011920929,0.3400000035762787,0.3431999981403351,0.8999999761581421,0.7749999761581421,0.15000000596046448,0.07500000298023224,0.550000011920929,0.5,0.7749999761581421,3.0,0.49950000643730164,3.0,0.5060999989509583,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2263040,16,5,27,8,67403776,8,13,8,72,3,23,134220032,1024,2656256,134218048,10,6,134220288,72,8,8,247,4,5,144,8,0,9,7,8,6,7,72,0,25,15,3,16
0.3400000035762787,0.4749999940395355,0.07500000298023224,0.5,3.0,0.15000000596046448,0.4749999940395355,0.10000000149011612,0.32989999651908875,0.925000011920929,0.824999988079071,0.14309999346733093,0.8999999761581421,0.6499999761581421,0.5,0.824999988079071,3.0,0.49950000643730164,4.0,0.6478999853134155,0.017500000074505806,0.6610000133514404,0.6499999761581421,0.875,0.14949999749660492,3-4-3,2394112,16,16,27,8,33587208,8,15,8,72,4,23,2361344,512,2394112,134219792,13,0,134220032,72,8,8,252,5,2361344,145,8,0,25,12,8,6,2,8,0,25,16,4,16
0.34700000286102295,0.375,0.49950000643730164,0.637499988079071,5.0,0.16279999911785126,0.3515999913215637,0.8999999761581421,0.32499998807907104,0.10000000149011612,0.875,0.15000000596046448,0.08410000056028366,0.6499999761581421,0.5,0.6499999761581421,1.0,0.503000020980835,4.0,0.6399999856948853,0.017500000074505806,0.8999999761581421,0.22499999403953552,0.625,0.22499999403953552,4-2-3-1,294920,16,5,25,8,134252544,8,11,8,72,2,16,2263040,4096,2263040,134217808,9,14,134218048,72,8,8,254,4,5,146,8,0,4,7,8,6,3,8,0,18,12,3,16
0.3499999940395355,0.512499988079071,0.07500000298023224,0.5,3.0,0.15000000596046448,0.512499988079071,0.07500000298023224,0.3208000063896179,0.925000011920929,0.824999988079071,0.14730000495910645,0.925000011920929,0.5874999761581421,0.5,0.824999988079071,3.0,0.49950000643730164,4.0,0.6499999761581421,0.017500000074505806,0.6730999946594238,0.5874999761581421,0.875,0.14730000495910645,3-4-3,2394112,16,16,27,8,294920,8,15,8,72,4,23,2361344,512,2394112,134220032,13,0,134220032,72,8,8,256,5,2361344,147,8,0,25,12,8,6,2,8,0,25,16,4,16
0.6499999761581421,0.6499999761581421,0.3799999952316284,0.675000011920929,4.0,0.15000000596046448,0.512499988079071,0.3499999940395355,0.32499998807907104,0.10000000149011612,0.8500000238418579,0.15000000596046448,0.07500000298023224,0.512499988079071,0.5,0.6499999761581421,2.0,0.6100000143051147,4.0,0.8999999761581421,0.017500000074505806,0.925000011920929,0.20000000298023224,0.8500000238418579,0.20000000298023224,4-4-2,294920,16,5,26,8,294920,8,13,8,8,2,16,134220032,1024,2263040,2263040,12,10,134220032,72,8,8,260,4,5,148,8,0,16,7,8,6,11,72,0,24,15,3,2
0.5,0.5060999989509583,0.07500000298023224,0.6700999736785889,4.0,0.16699999570846558,0.512499988079071,0.3400000035762787,0.335999995470047,0.925000011920929,0.824999988079071,0.17499999701976776,0.07500000298023224,0.5026999711990356,0.5,0.824999988079071,3.0,0.49950000643730164,3.0,0.6600000262260437,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2394112,16,260,27,8,294920,8,14,8,72,3,23,134220032,1024,2394112,134219792,13,6,134220032,72,8,8,263,4,260,149,8,0,8,7,8,6,17,72,0,25,15,3,16
0.3499999940395355,0.512499988079071,0.3799999952316284,0.5,3.0,0.15000000596046448,0.512499988079071,0.07500000298023224,0.32499998807907104,0.5,0.8770999908447266,0.15000000596046448,0.925000011920929,0.5874999761581421,0.5,0.6773999929428101,2.5,0.6100000143051147,4.5,0.6499999761581421,0.017500000074505806,0.675000011920929,0.5874999761581421,0.8770999908447266,0.15000000596046448,3-4-1-2,294920,16,16,26,8,294920,8,15,8,72,4,18,2377728,4096,134252544,134220288,13,1,134221840,72,8,8,266,5,2639872,150,8,0,23,12,8,6,-1,8,0,24,16,4,16
0.3409000039100647,0.4749999940395355,0.07500000298023224,0.5,3.0,0.17069999873638153,0.4749999940395355,0.05000000074505806,0.2874999940395355,0.925000011920929,0.824999988079071,0.17499999701976776,0.949999988079071,0.5249999761581421,0.4909000098705292,0.824999988079071,3.0,0.49950000643730164,4.0,0.6539000272750854,0.014999999664723873,0.7124999761581421,0.5249999761581421,0.875,0.17499999701976776,3-4-3,2265088,1,16,27,8,34635776,8,15,8,72,4,23,1573888,4096,2142208,134220032,13,0,134220032,72,8,8,267,5,4720640,151,8,0,25,12,8,6,2,8,0,25,16,4,16
0.5,0.2750000059604645,0.38999998569488525,0.7124999761581421,5.0,0.15639999508857727,0.3714999854564667,0.6600000262260437,0.5,0.3400000035762787,0.875,0.15000000596046448,0.2874999940395355,0.5410000085830688,0.5,0.550000011920929,2.0,0.6000000238418579,3.0,0.07500000298023224,0.017500000074505806,0.925000011920929,0.16060000658035278,0.875,0.2750000059604645,5-3-2,294920,16,260,26,8,294920,8,10,8,8,1,15,134219792,512,134222080,260,8,4,134218048,72,8,8,269,4,16,152,72,0,31,6,8,5,24,72,0,24,13,2,16
0.503000020980835,0.550000011920929,0.07500000298023224,0.675000011920929,4.0,0.15000000596046448,0.4749999940395355,0.3400000035762787,0.32499998807907104,0.925000011920929,0.824999988079071,0.15000000596046448,0.07500000298023224,0.550000011920929,0.5,0.824999988079071,3.0,0.49950000643730164,3.0,0.6600000262260437,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2394112,16,5,27,8,33587208,40,14,8,72,3,23,134219008,4096,2394112,134220288,13,6,134219792,72,8,8,270,4,256,153,8,0,8,7,8,6,17,72,0,25,15,3,16
0.5,0.2750000059604645,0.38999998569488525,0.7124999761581421,5.0,0.1729000061750412,0.3375000059604645,0.6399999856948853,0.5060999989509583,0.34299999475479126,0.875,0.17499999701976776,0.2874999940395355,0.5069000124931335,0.5,0.4968000054359436,2.0,0.6000000238418579,3.0,0.07500000298023224,0.017500000074505806,0.925000011920929,0.17499999701976776,0.875,0.2750000059604645,5-3-2,294920,16,260,26,8,294920,8,10,8,8,1,15,134219792,5120,134220032,260,8,4,134218048,72,8,8,271,4,2,154,72,0,31,6,8,5,24,72,0,24,13,2,16
0.3569999933242798,0.5095999836921692,0.07500000298023224,0.675000011920929,4.0,0.15000000596046448,0.49630001187324524,0.5,0.32499998807907104,0.925000011920929,0.824999988079071,0.15000000596046448,0.07500000298023224,0.6625000238418579,0.5,0.824999988079071,3.0,0.49950000643730164,3.0,0.6600000262260437,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2263040,1,5,27,8,294920,8,15,8,72,3,23,43008,0,2263040,134220032,13,6,134219792,72,8,8,272,4,5,155,8,0,11,7,8,6,4,8,0,25,18,3,16
0.9128999710083008,0.375,0.38999998569488525,0.6761000156402588,4.0,0.16009999811649323,0.5896000266075134,0.08709999918937683,0.335999995470047,0.5,0.875,0.15369999408721924,0.09019999951124191,0.5874999761581421,0.5,0.6625000238418579,2.5,0.6000000238418579,3.5,0.49390000104904175,0.017500000074505806,0.925000011920929,0.19789999723434448,0.875,0.20000000298023224,4-1-2-1-2,33587208,16,260,26,8,285229056,8,12,8,72,2,18,2377728,0,134252544,134218016,10,11,2394112,8,8,8,278,4,260,156,8,0,14,7,8,6,10,8,0,24,16,3,16
0.652999997138977,0.3375000059604645,0.07500000298023224,0.7102000117301941,4.0,0.16269999742507935,0.5358999967575073,0.3499999940395355,0.2946999967098236,0.925000011920929,0.824999988079071,0.16060000658035278,0.07500000298023224,0.512499988079071,0.5,0.824999988079071,3.0,0.49950000643730164,3.0,0.5,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2377728,16,5,27,8,294920,8,13,8,72,3,23,134220288,1024,2394112,134218048,10,6,134220032,72,8,8,294,4,260,157,8,0,9,7,8,6,7,72,0,25,15,3,16
0.6399999856948853,0.3714999854564667,0.10000000149011612,0.6730999946594238,4.0,0.17499999701976776,0.5414999723434448,0.3490999937057495,0.335999995470047,0.925000011920929,0.8206999897956848,0.1729000061750412,0.07500000298023224,0.5478000044822693,0.5,0.824999988079071,3.0,0.49950000643730164,3.0,0.49390000104904175,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2140160,16,260,27,8,1343488,8,13,8,72,3,23,134220032,0,2140160,134217808,10,6,134219008,72,8,8,298,4,5,158,8,0,9,7,8,6,7,72,0,25,15,3,16
0.5,0.2750000059604645,0.38999998569488525,0.675000011920929,5.0,0.15000000596046448,0.3375000059604645,0.6499999761581421,0.5,0.3499999940395355,0.875,0.15000000596046448,0.32499998807907104,0.512499988079071,0.5,0.512499988079071,2.0,0.6000000238418579,3.0,0.07500000298023224,0.017500000074505806,0.925000011920929,0.15000000596046448,0.875,0.2750000059604645,5-3-2,1343488,16,5,26,8,67403776,8,10,8,8,1,15,134220032,1024,10496,5,8,4,134217808,72,8,8,299,4,16,159,72,0,31,6,8,5,24,72,0,24,13,2,16
0.5,0.5252000093460083,0.10000000149011612,0.675000011920929,4.0,0.15000000596046448,0.4749999940395355,0.3400000035762787,0.32499998807907104,0.902999997138977,0.7930999994277954,0.15000000596046448,0.07500000298023224,0.5188999772071838,0.5,0.7888000011444092,3.0,0.49950000643730164,3.0,0.6600000262260437,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2263040,16,5,27,8,294920,8,14,8,72,3,23,134220288,4608,2394112,134220032,13,6,134220032,72,8,8,300,4,5,160,8,0,8,7,8,6,17,72,0,25,15,3,16
0.5,0.512499988079071,0.07500000298023224,0.7124999761581421,4.0,0.1543000042438507,0.512499988079071,0.3499999940395355,0.32499998807907104,0.925000011920929,0.824999988079071,0.15000000596046448,0.07500000298023224,0.512499988079071,0.5,0.824999988079071,3.0,0.49950000643730164,3.0,0.6499999761581421,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2394112,16,20,27,8,1343488,8,14,8,72,3,23,134220288,0,2394112,134220032,13,6,134220032,72,8,8,301,4,260,161,8,0,8,7,8,6,17,72,0,25,15,3,16
0.36000001430511475,0.375,0.49950000643730164,0.637499988079071,5.0,0.17499999701976776,0.375,0.8999999761581421,0.3431999981403351,0.10000000149011612,0.875,0.17499999701976776,0.06970000267028809,0.6499999761581421,0.5,0.6499999761581421,1.0,0.5,4.0,0.6470000147819519,0.017500000074505806,0.9258000254631042,0.22499999403953552,0.6625000238418579,0.21649999916553497,4-2-3-1,294920,16,260,25,8,75776,8,11,8,72,2,16,2656256,512,2656256,134218016,9,14,134218048,72,8,8,305,4,5,162,8,0,4,7,8,6,3,8,0,18,12,3,16
0.6600000262260437,0.3206999897956848,0.10000000149011612,0.7124999761581421,6.0,0.17499999701976776,0.5307999849319458,0.3400000035762787,0.5,0.8999999761581421,0.7749999761581421,0.15000000596046448,0.2874999940395355,0.5325000286102295,0.5,0.7749999761581421,1.0,0.49300000071525574,3.0,0.08789999783039093,0.017500000074505806,0.8999999761581421,0.17499999701976776,0.8999999761581421,0.32499998807907104,5-2-3,2294784,16,5,27,8,17858560,8,13,8,8,1,23,134220288,512,2142208,5,8,3,134219792,72,8,8,306,4,16,163,8,0,30,6,8,5,-1,72,0,25,15,2,16
0.5,0.512499988079071,0.07500000298023224,0.675000011920929,4.0,0.15000000596046448,0.512499988079071,0.3499999940395355,0.32499998807907104,0.925000011920929,0.824999988079071,0.15000000596046448,0.07500000298023224,0.512499988079071,0.5,0.824999988079071,3.0,0.49950000643730164,3.0,0.6499999761581421,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2394112,16,260,27,8,100696064,8,14,8,72,3,23,134220032,0,2394112,10496,13,6,134220032,72,8,8,308,4,5,164,8,0,8,7,8,6,17,72,0,25,15,3,16
0.3499999940395355,0.512499988079071,0.07500000298023224,0.675000011920929,4.0,0.15000000596046448,0.512499988079071,0.5,0.32499998807907104,0.925000011920929,0.824999988079071,0.15000000596046448,0.07500000298023224,0.6625000238418579,0.5,0.824999988079071,3.0,0.49950000643730164,3.0,0.6499999761581421,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2377728,16,260,27,8,294920,8,15,8,72,3,23,134252544,1024,2377728,134219792,13,6,134220032,72,8,8,310,4,260,165,8,0,11,7,8,6,4,8,0,25,18,3,16
0.5,0.4749999940395355,0.08110000193119049,0.6610000133514404,4.0,0.15209999680519104,0.550000011920929,0.3400000035762787,0.33899998664855957,0.9189000129699707,0.7749999761581421,0.15520000457763672,0.07500000298023224,0.4749999940395355,0.5,0.7749999761581421,3.0,0.49950000643730164,3.0,0.6600000262260437,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2394112,16,260,27,8,294920,8,14,8,72,3,23,134219792,4096,2394112,134219792,13,6,134220032,72,8,8,319,4,260,166,8,0,8,7,8,6,17,72,0,25,15,3,16
0.36000001430511475,0.375,0.49950000643730164,0.640500009059906,5.0,0.17499999701976776,0.375,0.8999999761581421,0.32989999651908875,0.10000000149011612,0.875,0.17499999701976776,0.07500000298023224,0.6237000226974487,0.5,0.6385999917984009,1.0,0.5026000142097473,4.0,0.6531000137329102,0.017500000074505806,0.8999999761581421,0.20000000298023224,0.6732000112533569,0.22499999403953552,4-2-3-1,100728832,16,260,25,8,41984,8,11,8,32840,2,16,4237312,512,2394112,320,9,14,134218048,72,8,8,320,4,260,167,8,0,4,7,8,6,3,8,0,18,12,3,16
0.6600000262260437,0.5874999761581421,0.38999998569488525,0.675000011920929,4.0,0.15000000596046448,0.4749999940395355,0.3400000035762787,0.32499998807907104,0.07500000298023224,0.875,0.15000000596046448,0.07500000298023224,0.4749999940395355,0.5,0.5874999761581421,2.0,0.6000000238418579,4.0,0.925000011920929,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-4-2,294920,16,5,26,8,294920,8,13,8,8,2,16,134220032,0,2394112,2377728,12,10,134219792,72,8,8,321,4,5,168,8,0,16,7,8,6,11,72,0,24,15,3,16
0.3499999940395355,0.3375000059604645,0.49950000643730164,0.637499988079071,5.0,0.16060000658035278,0.3375000059604645,0.9038000106811523,0.36250001192092896,0.10000000149011612,0.875,0.15209999680519104,0.07500000298023224,0.6499999761581421,0.5,0.6499999761581421,1.0,0.5,4.0,0.6499999761581421,0.017500000074505806,0.925000011920929,0.20000000298023224,0.6625000238418579,0.20000000298023224,4-2-3-1,294920,16,260,25,8,134252544,8,11,8,72,2,16,2394112,512,2394112,134218048,9,14,134218048,72,8,8,322,4,260,169,8,0,4,7,8,6,3,8,0,18,12,3,16
0.6499999761581421,0.5874999761581421,0.38999998569488525,0.675000011920929,4.0,0.15000000596046448,0.512499988079071,0.3499999940395355,0.32499998807907104,0.09019999951124191,0.8500000238418579,0.15000000596046448,0.07500000298023224,0.512499988079071,0.5,0.6258000135421753,2.0,0.6000000238418579,4.0,0.925000011920929,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-4-2,294920,16,5,26,8,294920,8,13,8,8,2,16,134220032,1024,2394112,2394112,12,10,134220032,72,8,8,324,4,5,170,8,0,16,7,8,6,11,72,0,24,15,3,16
0.35910001397132874,0.375,0.5085999965667725,0.6739000082015991,5.0,0.16329999268054962,0.375,0.8999999761581421,0.33219999074935913,0.10000000149011612,0.8999999761581421,0.16760000586509705,0.10000000149011612,0.6499999761581421,0.5,0.6499999761581421,1.0,0.5,4.0,0.6438999772071838,0.017500000074505806,0.9097999930381775,0.22499999403953552,0.6625000238418579,0.22499999403953552,4-2-3-1,100696064,16,9,25,4,41984,8,11,8,72,2,16,4753408,0,67405824,134218368,9,14,134217776,68,4,4,325,4,9,171,8,0,4,7,8,6,3,8,0,18,12,3,16
0.36000001430511475,0.5436000227928162,0.10000000149011612,0.6518999934196472,4.0,0.1665000021457672,0.4749999940395355,0.4449999928474426,0.3481000065803528,0.9311000108718872,0.7749999761581421,0.17069999873638153,0.07500000298023224,0.699999988079071,0.5,0.7749999761581421,3.0,0.49950000643730164,3.0,0.6399999856948853,0.017500000074505806,0.9279999732971191,0.22499999403953552,0.875,0.22499999403953552,4-3-3,67667968,16,9,27,8,67403776,40,15,8,68,3,23,41984,1024,2263040,134222336,13,6,134219792,68,8,8,326,4,1,172,8,0,11,7,8,6,4,8,0,25,18,3,16
0.6600000262260437,0.375,0.07500000298023224,0.675000011920929,4.0,0.15000000596046448,0.550000011920929,0.3400000035762787,0.32499998807907104,0.925000011920929,0.824999988079071,0.15000000596046448,0.07500000298023224,0.550000011920929,0.5,0.824999988079071,3.0,0.5024999976158142,3.0,0.503000020980835,0.017500000074505806,0.925000011920929,0.20000000298023224,0.8999999761581421,0.20000000298023224,4-3-3,2655232,16,5,27,8,33619976,8,13,8,32836,3,23,134219264,4608,67274752,288,10,6,134222080,72,8,8,327,4,5,173,8,0,9,7,8,6,7,72,0,25,15,3,16
0.6499999761581421,0.3375000059604645,0.07500000298023224,0.675000011920929,4.0,0.15000000596046448,0.512499988079071,0.3499999940395355,0.32499998807907104,0.925000011920929,0.824999988079071,0.15000000596046448,0.07500000298023224,0.512499988079071,0.5,0.824999988079071,3.0,0.49950000643730164,3.0,0.5,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2263040,16,260,27,8,100679680,8,13,8,72,3,23,134219008,512,2394112,134217808,10,6,134219008,72,8,8,347,4,260,174,8,0,9,7,8,6,7,72,0,25,15,3,16
0.3499999940395355,0.3375000059604645,0.49950000643730164,0.6639999747276306,5.0,0.15000000596046448,0.3375000059604645,0.925000011920929,0.36250001192092896,0.07500000298023224,0.875,0.15000000596046448,0.07500000298023224,0.5874999761581421,0.5,0.5874999761581421,1.0,0.5,4.0,0.6499999761581421,0.017500000074505806,0.925000011920929,0.20000000298023224,0.6625000238418579,0.20000000298023224,4-2-3-1,294920,16,260,25,8,134252544,8,11,8,72,2,16,2394112,1024,2394112,134217808,9,14,134217808,72,8,8,357,4,260,175,8,0,4,7,8,6,3,8,0,18,12,3,16
0.6499999761581421,0.32499998807907104,0.38999998569488525,0.7124999761581421,6.0,0.15000000596046448,0.512499988079071,0.3499999940395355,0.5,0.5,0.875,0.15000000596046448,0.2874999940395355,0.512499988079071,0.5,0.6625000238418579,2.0,0.6000000238418579,2.0,0.05000000074505806,0.017500000074505806,0.949999988079071,0.15000000596046448,0.875,0.32499998807907104,5-2-1-2,294920,16,5,26,8,1343488,8,13,8,8,1,18,134220032,0,25600,5,8,4,134221840,72,8,8,361,4,16,176,8,0,29,6,8,5,-1,72,0,24,15,2,16
0.6499999761581421,0.3375000059604645,0.07500000298023224,0.645799994468689,4.0,0.17499999701976776,0.512499988079071,0.3499999940395355,0.31779998540878296,0.925000011920929,0.824999988079071,0.17499999701976776,0.07500000298023224,0.512499988079071,0.5,0.824999988079071,3.0,0.49950000643730164,3.0,0.5,0.017500000074505806,0.925000011920929,0.20000000298023224,0.875,0.20000000298023224,4-3-3,2262016,16,5,27,8,100696064,8,13,8,72,3,23,134220032,0,2263040,134218048,10,6,134220032,72,8,8,378,4,5,177,8,0,9,7,8,6,7,72,0,25,15,3,16
